TF_id,num_TFHit_input,inputRatio,bgRatio,pvalue,odds_ratio,padj,qvalue,rank,symbol,fullname,Second
AT5G58080,39,39/920,1153/31393,0.1987419657651825,1.1666540011981958,1,0.05766291764129422,1146,ARR18,response regulator 18,RR18--response regulator 18
AT2G22760,12,12/920,310/31393,0.20149982672102834,1.3382005159328658,1,0.058412111930899666,1147,NA,NA,NA
AT2G04890,13,13/920,341/31393,0.20390154101693697,1.317263127275789,1,0.059056848770149425,1148,SCL21,SCARECROW-like 21,NA
AT3G53680,25,25/920,715/31393,0.20944766604439394,1.2056824254872323,1,0.06061039944278589,1149,NA,NA,NA
AT1G14410,22,22/920,622/31393,0.21182961307510476,1.219748537213874,1,0.061246388128236795,1150,ATWHY1,A. THALIANA WHIRLY 1,"PTAC1--NA,   WHY1--WHIRLY 1"
AT2G40200,4,4/920,81/31393,0.21367076099466062,1.7237692343807085,1,0.061725046073609596,1151,NA,NA,NA
AT5G40350,34,34/920,1006/31393,0.2190504289278487,1.1646970820095512,1,0.06322419064106743,1152,AtMYB24,myb domain protein 24,MYB24--myb domain protein 24
AT3G13350,4,4/920,82/31393,0.2198596110964796,1.7016130065447983,1,0.06340270658246268,1153,NA,NA,NA
AT2G31180,11,11/920,287/31393,0.22346307268323962,1.3239709483677722,1,0.06438602397502355,1154,ATMYB14,ARABIDOPSIS THALIANA MYB DOMAIN PROTEIN 14,"MYB14--myb domain protein 14,   MYB14AT--NA"
AT1G17590,3,3/920,56/31393,0.2258052614545457,1.877737740705472,1,0.0650045449641874,1155,NF-YA8,"nuclear factor Y, subunit A8",NA
AT3G03260,13,13/920,350/31393,0.22981441692718707,1.281702495132489,1,0.06610146507637515,1156,HDG8,homeodomain GLABROUS 8,NA
AT2G22850,4,4/920,84/31393,0.2323760600346601,1.6589612472728759,1,0.06678050126320179,1157,AtbZIP6,basic leucine-zipper 6,bZIP6--basic leucine-zipper 6
AT2G01370,1,1/920,9/31393,0.23488540564823646,4.143403601431632,1,0.06744334834027514,1158,NA,NA,NA
AT1G04880,42,42/920,1275/31393,0.23776434770949678,1.1344018733007548,1,0.06821108335928186,1159,AtHMGB15,ARID-HMG DNA-binding protein 15,HMGBD15--ARID-HMG DNA-binding protein 15
AT1G76350,3,3/920,58/31393,0.24141668221537627,1.8092404460196796,1,0.06919917830742466,1160,NLP5,NIN-like protein 5,NA
AT2G21320,17,17/920,479/31393,0.2434276402316876,1.2229141236256336,1,0.06971549558745575,1161,BBX18,B-box domain protein 18,NA
AT5G07700,25,25/920,732/31393,0.24381441970033785,1.1760211365378894,1,0.06976617431184366,1162,AtMYB76,myb domain protein 76,MYB76--myb domain protein 76
AT2G27990,31,31/920,924/31393,0.2440530322801906,1.1550588592067692,1,0.06977440518758674,1163,BLH8,BEL1-like homeodomain 8,PNF--POUND-FOOLISH
AT5G43175,5,5/920,115/31393,0.2483057199740908,1.5082923800259882,1,0.07092925420222095,1164,NA,NA,NA
AT2G27220,15,15/920,420/31393,0.2530533447153091,1.2305191350896227,1,0.07222337950029208,1165,BLH5,BEL1-like homeodomain 5,NA
AT2G45120,13,13/920,359/31393,0.25697733348648016,1.2479918904446199,1,0.07328041456625613,1166,NA,NA,NA
AT5G46010,4,4/920,88/31393,0.25789379598592943,1.5797475147689053,1,0.07347873793086677,1167,NA,NA,NA
AT1G49900,5,5/920,117/31393,0.25935563122106153,1.4812628209167849,1,0.07383197549743403,1168,NA,NA,NA
AT1G19700,5,5/920,118/31393,0.26492379656345555,1.4681070780010514,1,0.07535257686685112,1169,BEL10,BEL1-like homeodomain 10,BLH10--BEL1-LIKE HOMEODOMAIN 10
AT1G32330,6,6/920,148/31393,0.2676006016291752,1.4021398695954257,1,0.07604888892453054,1170,ATHSFA1D,heat shock transcription factor A1D,HSFA1D--heat shock transcription factor A1D
AT1G14510,4,4/920,91/31393,0.2773786692046924,1.5251157738627719,1,0.07876038216102495,1171,AL7,alfin-like 7,AtAL7--NA
AT3G21330,1,1/920,11/31393,0.2790862127653998,3.314537339890985,1,0.07917761582294831,1172,NA,NA,NA
AT4G35040,7,7/920,181/31393,0.28159585408033433,1.335060965066171,1,0.07982150168943832,1173,AtbZIP19,NA,bZIP19--NA
AT2G25180,4,4/920,92/31393,0.28392676548463497,1.5077371880946133,1,0.0804136708037829,1174,ARR12,response regulator 12,"AtARR12--NA,   RR12--response regulator 12"
AT1G05380,9,9/920,244/31393,0.2885842266956093,1.2711737131418104,1,0.08166319606492772,1175,NA,NA,NA
AT4G36570,3,3/920,64/31393,0.2891240220842081,1.6310022954159615,1,0.08174637529166598,1176,ATRL3,RAD-like 3,RL3--RAD-like 3
AT1G28420,4,4/920,93/31393,0.29049749977315314,1.49074832811822,1,0.08206492665639202,1177,HB-1,homeobox-1,RLT1--RINGLET 1
AT5G53200,8,8/920,214/31393,0.2922134106014698,1.2888211191370265,1,0.08247959170202776,1178,TRY,TRIPTYCHON,NA
AT4G03250,3,3/920,65/31393,0.2971569301849033,1.6046403809059926,1,0.08373277905633927,1179.5,NA,NA,NA
AT3G48590,3,3/920,65/31393,0.2971569301849033,1.6046403809059926,1,0.08373277905633927,1179.5,ATHAP5A,NA,"HAP5A--NA,   NF-YC1--nuclear factor Y, subunit C1"
AT4G26440,46,46/920,1446/31393,0.3030462809396232,1.0929455672626107,1,0.0853199732535349,1181,ATWRKY34,NA,"MSP3--MICROSPORE-SPECIFIC  PROMOTER 3,   WRK34--WRK protein 34,   WRKY34--WRKY DNA-binding protein 34"
AT3G06380,13,13/920,374/31393,0.3045621157768415,1.1955429261885417,1,0.0856741992350252,1182,ATTLP9,tubby-like protein 9,TLP9--tubby-like protein 9
AT1G01520,22,22/920,663/31393,0.30553779066523784,1.140166792569051,1,0.08582482865738661,1183,ASG4,ALTERED SEED GERMINATION 4,REV3--REVEILLE 3
AT1G59530,15,15/920,438/31393,0.30561382595592707,1.1774536240352298,1,0.08582482865738661,1184,ATBZIP4,basic leucine-zipper 4,bZIP4--basic leucine-zipper 4
AT4G34610,12,12/920,343/31393,0.30688808918638755,1.2034721491137244,1,0.08610994907550536,1185,BLH6,BEL1-like homeodomain 6,NA
AT2G34140,13,13/920,375/31393,0.3078205208757326,1.1922008791410748,1,0.08629875479863498,1186,CDF4,CYCLING DOF FACTOR 4,NA
AT3G16350,17,17/920,505/31393,0.3140876996305853,1.1567587483323662,1,0.08798160078110329,1187,NA,NA,NA
AT3G01140,24,24/920,733/31393,0.31784764741007226,1.1244658807636783,1,0.08895988448135439,1188,AtMYB106,myb domain protein 106,"MYB106--myb domain protein 106,   NOK--NOECK"
AT3G20880,13,13/920,379/31393,0.3209443578099513,1.1790153202990923,1,0.08975105043886358,1189,WIP4,WIP domain protein 4,NA
AT3G17010,13,13/920,381/31393,0.3275566811593192,1.1725300335229671,1,0.09143407749114751,1190,REM22,REPRODUCTIVE MERISTEM 22,NA
AT5G58610,5,5/920,129/31393,0.32760572249109016,1.3374155306884705,1,0.09143407749114751,1191,NA,NA,NA
AT1G10610,20,20/920,607/31393,0.3277877304344296,1.1313970218007858,1,0.09143407749114751,1192,NA,NA,NA
AT3G16940,18,18/920,544/31393,0.3329058454418105,1.1361385829374437,1,0.09278390076228163,1193,CAMTA6,CALMODULIN-BINDING TRANSCRIPTION ACTIVATOR 6,NA
AT4G26930,3,3/920,70/31393,0.3374320655322779,1.4846406032254522,1,0.09396663466455812,1194,AtMYB97,myb domain protein 97,MYB97--myb domain protein 97
AT5G01200,10,10/920,288/31393,0.33780804973673373,1.1935636175343638,1,0.09399261634934224,1195,NA,NA,NA
AT5G08190,5,5/920,131/31393,0.33919433724496256,1.3161007095559094,1,0.09429942904176425,1196,NF-YB12,"nuclear factor Y, subunit B12",NA
AT1G08000,20,20/920,615/31393,0.3489270879234583,1.1158868951121288,1,0.09692419108984952,1197,GATA10,GATA transcription factor 10,NA
AT3G02830,28,28/920,880/31393,0.3545333138701045,1.0913039652798897,1,0.09839927117012498,1198,PNT1,PENTA 1,ZFN1--zinc finger protein 1
AT1G07540,21,21/920,650/31393,0.35490515881538415,1.1083176797181267,1,0.0984203213562262,1199,TRFL2,TRF-like 2,NA
AT3G07650,5,5/920,134/31393,0.35663061908866983,1.2853677337989313,1,0.09881640070581893,1200,BBX7,B-box domain protein 7,COL9--CONSTANS-like 9
AT3G06120,20,20/920,618/31393,0.35693282010115,1.1101775809722376,1,0.09881778741351571,1201,MUTE,MUTE,NA
AT5G11050,1,1/920,15/31393,0.3599822683078786,2.3672875080337215,1,0.09954234271033789,1202,AtMYB64,myb domain protein 64,"MYB64--myb domain protein 64,   URP10--UAS-TAGGED ROOT PATTERNING10"
AT4G25610,17,17/920,521/31393,0.36014868655800447,1.1194403285721692,1,0.09954234271033789,1203,NA,NA,NA
AT1G17520,5,5/920,137/31393,0.3740982645627565,1.256031754336872,1,0.10331202073680774,1204,NA,NA,NA
AT3G02380,27,27/920,856/31393,0.3751068585061677,1.0811450591510792,1,0.10350458958780145,1205,ATCOL2,CONSTANS-LIKE 2,"BBX3--B-box domain protein 3,   COL2--CONSTANS-like 2"
AT2G47520,6,6/920,170/31393,0.38079776693533046,1.2131910606967504,1,0.10498777570978222,1206,AtERF71,Arabidopsis thaliana ethylene response factor 71,"ERF71--ethylene response factor 71,   HRE2--HYPOXIA RESPONSIVE ERF (ETHYLENE RESPONSE FACTOR) 2"
AT4G32980,28,28/920,893/31393,0.38390814066002626,1.0744182413476682,1,0.10575762781231045,1207,ATH1,homeobox gene 1,NA
AT2G26940,3,3/920,76/31393,0.3855408964375556,1.3623763958483786,1,0.10611949343169474,1208,NA,NA,NA
AT5G15210,15,15/920,464/31393,0.386042726356346,1.1083148439796795,1,0.10616973243464436,1209,ATHB30,homeobox protein 30,"HB30--homeobox protein 30,   ZFHD3--ZINC FINGER HOMEODOMAIN 3,   ZHD8--ZINC FINGER HOMEODOMAIN 8"
AT1G78600,4,4/920,108/31393,0.39027759109359006,1.27513791240663,1,0.10724570168480882,1210,BBX22,B-box domain protein 22,"DBB3--DOUBLE B-BOX 3,   LZF1--light-regulated zinc finger protein 1,   STH3--SALT TOLERANCE HOMOLOG 3"
AT4G25530,11,11/920,335/31393,0.39364084451621706,1.126042102246415,1,0.1080805786966492,1211,FWA,FLOWERING WAGENINGEN,HDG6--HOMEODOMAIN GLABROUS 6
AT2G24790,32,32/920,1031/31393,0.39464729502908175,1.0632180206149584,1,0.10826751286895188,1212,ATCOL3,NA,"BBX4--B-box domain protein 4,   COL3--CONSTANS-like 3"
AT3G18010,1,1/920,17/31393,0.39696317222786437,2.0712427880805167,1,0.10881307070549455,1213,WOX1,WUSCHEL related homeobox 1,NA
AT3G19510,20,20/920,634/31393,0.4001704505179215,1.080648114747302,1,0.10960187380330222,1214,HAT3.1,NA,NA
AT1G02220,10,10/920,307/31393,0.41214647936790455,1.116508227110882,1,0.11274175866398885,1215,ANAC003,NAC domain containing protein 3,NAC003--NAC domain containing protein 3
AT2G37650,11,11/920,340/31393,0.41233379652440055,1.1087459033209006,1,0.11274175866398885,1216,NA,NA,NA
AT4G02560,2,2/920,48/31393,0.4126517903581186,1.4410356828304405,1,0.11274175866398885,1217,LD,luminidependens,NA
AT4G36710,14,14/920,440/31393,0.41507893157525266,1.0898958105543874,1,0.11331177729784195,1218,AtHAM4,Arabidopsis thaliana HAIRY MERISTEM 4,"HAM4--NA,   SCL15--Scarecrow-like 15"
AT2G42400,6,6/920,179/31393,0.42781611393550234,1.1497384454795183,1,0.11669307455582814,1219,ATVOZ2,VASCULAR PLANT ONE ZINC FINGER PROTEIN 2,VOZ2--vascular plant one zinc finger protein 2
AT5G07690,29,29/920,946/31393,0.4285011107832058,1.0490698270834253,1,0.11670359015981156,1220,ATMYB29,myb domain protein 29,"MYB29--myb domain protein 29,   PMG2--PRODUCTION OF METHIONINE-DERIVED GLUCOSINOLATE 2,   RAO7--regulator of alternative oxidase 1a 7"
AT5G26630,8,8/920,245/31393,0.428556642361293,1.119100743884042,1,0.11670359015981156,1221,AGL35,agamous-like 35,NA
AT3G04420,4,4/920,114/31393,0.4299088062472781,1.2053495588360796,1,0.11697600497317509,1222,anac048,NAC domain containing protein 48,NAC048--NAC domain containing protein 48
AT1G14685,3,3/920,83/31393,0.44053691637661785,1.2428863668214827,1,0.11967199730002077,1223.5,ATBPC2,BASIC PENTACYSTEINE 2,"BBR/BPC2--NA,   BPC2--basic pentacysteine 2"
AT2G37260,3,3/920,83/31393,0.44053691637661785,1.2428863668214827,1,0.11967199730002077,1223.5,ATWRKY44,NA,"DSL1--DR. STRANGELOVE 1,   TTG2--TRANSPARENT TESTA GLABRA 2,   WRKY44--NA"
AT3G04450,34,34/920,1121/31393,0.4432286268243601,1.037434541323476,1,0.12030491299518344,1225,NA,NA,NA
AT1G60280,9,9/920,282/31393,0.4449768444311367,1.092857854756283,1,0.12068091417076098,1226,ANAC023,NAC domain containing protein 23,NAC023--NAC domain containing protein 23
AT1G75710,11,11/920,349/31393,0.44598722351593634,1.0788809974812337,1,0.12085635845073255,1227,NA,NA,NA
AT3G44290,1,1/920,20/31393,0.44847088506954036,1.7440709972127202,1,0.12133162675803266,1228.5,ANAC060,NAC domain containing protein 60,"ANAC60--NA,   NAC060--NAC domain containing protein 60,   NTL5--NA"
AT1G26790,1,1/920,20/31393,0.44847088506954036,1.7440709972127202,1,0.12133162675803266,1228.5,CDF6,CYCLING DOF FACTOR 6,NA
AT3G58780,29,29/920,956/31393,0.4511941109497416,1.0373946655969877,1,0.12196913974860898,1230,AGL1,AGAMOUS-like 1,SHP1--SHATTERPROOF 1
AT2G46530,9,9/920,284/31393,0.4532742788731595,1.0848310498836735,1,0.12243192341618646,1231,ARF11,auxin response factor 11,NA
AT2G38950,8,8/920,254/31393,0.46831693748963965,1.0778176038651428,1,0.12639235528839707,1232,NA,NA,NA
AT5G15310,25,25/920,829/31393,0.4705316281416664,1.0307829250501412,1,0.12688707733747287,1233,ATMIXTA,NA,"ATMYB16--myb domain protein 16,   MYB16--myb domain protein 16"
AT3G46770,25,25/920,832/31393,0.4778538148346403,1.0268453158488908,1,0.12875720699555743,1234,NA,NA,NA
AT4G31640,1,1/920,22/31393,0.4803438261639619,1.577854042559357,1,0.12932333781337435,1235,NA,NA,NA
AT3G44350,6,6/920,190/31393,0.4844395916411428,1.0805964000969266,1,0.13031959827144013,1236,anac061,NAC domain containing protein 61,NAC061--NAC domain containing protein 61
AT1G25340,45,45/920,1515/31393,0.48482809943389904,1.0146836720955725,1,0.13031959827144013,1237,AtMYB116,myb domain protein 116,MYB116--myb domain protein 116
AT3G29020,22,22/920,734/31393,0.48764254558373143,1.0240378181427938,1,0.13097023134619604,1238,AtMYB110,myb domain protein 110,MYB110--myb domain protein 110
AT2G02740,13,13/920,429/31393,0.49057711631258094,1.035602613412148,1,0.1316520509878395,1239,ATWHY3,A. THALIANA WHIRLY 3,"PTAC11--PLASTID TRANSCRIPTIONALLY ACTIVE11,   WHY3--WHIRLY 3"
AT5G58850,28,28/920,940/31393,0.4921159703495074,1.0174627646749406,1,0.13195851624291224,1240,ATMYB119,MYB DOMAIN PROTEIN 119,MYB119--myb domain protein 119
AT2G25230,4,4/920,124/31393,0.4942204025677538,1.104544452262689,1,0.13241602244462378,1241,AtMYB100,myb domain protein 100,MYB100--myb domain protein 100
AT3G16160,12,12/920,398/31393,0.5010966339747593,1.0301263120880282,1,0.13415026634187396,1242,NA,NA,NA
AT1G69560,37,37/920,1252/31393,0.503145992232803,1.009042821594839,1,0.13459054096332018,1243,ATMYB105,MYB DOMAIN PROTEIN 105,"LOF2--LATERAL ORGAN FUSION 2,   MYB105--myb domain protein 105"
AT2G13570,25,25/920,843/31393,0.5045987527166593,1.012656468899355,1,0.13487064732981446,1244,NF-YB7,"nuclear factor Y, subunit B7",NA
AT4G22680,6,6/920,195/31393,0.509614477410808,1.0518801142381569,1,0.1361018584249748,1245,AtMYB85,myb domain protein 85,MYB85--myb domain protein 85
AT3G22760,11,11/920,370/31393,0.5233748088300584,1.0150879519031168,1,0.13966462595184143,1246,SOL1,NA,NA
AT5G66770,13,13/920,441/31393,0.5307376500195067,1.0061543462208098,1,0.14151585295227423,1247,NA,NA,NA
AT5G50480,24,24/920,820/31393,0.5319892005380451,0.9986428103636328,1,0.14173590479078524,1248,NF-YC6,"nuclear factor Y, subunit C6",NA
AT1G68520,33,33/920,1130/31393,0.5336984407894894,0.9962685078439539,1,0.14207744720777038,1249,BBX14,B-box domain protein 14,NA
AT3G58070,7,7/920,235/31393,0.5357958554390125,1.0170613824276444,1,0.14252169754677732,1250,GIS,GLABROUS INFLORESCENCE STEMS,NA
AT1G21340,7,7/920,241/31393,0.5625268877608255,0.9907839349329747,1,0.149512542110691,1251,NA,NA,NA
AT5G47140,2,2/920,64/31393,0.5632666995206779,1.0685968653779787,1,0.14958959871455701,1252,GATA27,GATA transcription factor 27,NA
AT2G17180,13,13/920,453/31393,0.5698761019867393,0.9783232898924497,1,0.1512241052758107,1253,DAZ1,DUO1-ACTIVATED ZINC FINGER 1,NA
AT5G09330,8,8/920,278/31393,0.5703996107567848,0.9812546323306259,1,0.15124232103399596,1254,ANAC082,NAC domain containing protein 82,"NAC082--NAC domain containing protein 82,   VNI1--VND-interacting 1"
AT5G26210,4,4/920,140/31393,0.5899431361050076,0.9740888901117668,1,0.1562996755019243,1255,AL4,alfin-like 4,NA
AT1G05230,30,30/920,1057/31393,0.5981064849895181,0.9664680310332899,1,0.15833631071577609,1256,HDG2,homeodomain GLABROUS 2,NA
AT5G56960,2,2/920,69/31393,0.6043101202579723,0.9887168998628189,1,0.15985132457102288,1257,NA,NA,NA
AT2G39880,12,12/920,429/31393,0.6057425532707645,0.9525573358635853,1,0.16010286086051606,1258,AtMYB25,myb domain protein 25,MYB25--myb domain protein 25
AT1G73870,30,30/920,1063/31393,0.6105676577684527,0.9606587912960964,1,0.16124999698809414,1259,BBX16,B-box domain protein 16,COL7--CONSTANS-LIKE 7
AT1G07520,4,4/920,145/31393,0.6175890146011065,0.9393928304819721,1,0.16297487885306977,1260,NA,NA,NA
AT2G26960,28,28/920,997/31393,0.6188429520576884,0.9557642470166381,1,0.16317627403582977,1261,AtMYB81,myb domain protein 81,MYB81--myb domain protein 81
AT5G40430,10,10/920,363/31393,0.6228657625317886,0.9376476085484707,1,0.1641068669111091,1262,AtMYB22,myb domain protein 22,MYB22--myb domain protein 22
AT2G31380,22,22/920,790/31393,0.6272235629154896,0.9475786699951185,1,0.165066148647908,1263,BBX25,B-box domain protein 25,STH--salt tolerance homologue
AT5G55020,2,2/920,72/31393,0.6274995846344533,0.9462511579727954,1,0.165066148647908,1264,ATMYB120,NA,MYB120--myb domain protein 120
AT5G15850,25,25/920,898/31393,0.6325140196331476,0.9470982064385902,1,0.16625368500238857,1265,ATCOL1,NA,"BBX2--B-box domain protein 2,   COL1--CONSTANS-like 1"
AT5G41315,23,23/920,829/31393,0.6358497053357484,0.9437883266112234,1,0.16699844156724827,1266,GL3,GLABRA 3,"GL3--GLABROUS 3,   MYC6.2--NA"
AT5G41200,3,3/920,112/31393,0.6413152731802525,0.9113507058830592,1,0.16830096948100548,1267,AGL75,AGAMOUS-like 75,NA
AT1G65360,5,5/920,187/31393,0.643530129068353,0.9094781474254976,1,0.16874902832431182,1268,AGL23,AGAMOUS-like 23,NA
AT5G24930,28,28/920,1010/31393,0.6458854656447002,0.9426962067768371,1,0.1692331893828706,1269,ATCOL4,NA,"BBX5--B-box domain protein 5,   COL4--CONSTANS-like 4"
AT2G41710,13,13/920,481/31393,0.6555414174478444,0.9189349989212428,1,0.17162796952866793,1270,NA,NA,NA
AT5G06650,7,7/920,264/31393,0.6577428149421336,0.9014306336938384,1,0.17206883239044798,1271,GIS2,GLABROUS INFLORESCENCE STEMS 2,NA
AT5G44190,27,27/920,984/31393,0.6649003350516416,0.9325207630174182,1,0.17380024066580677,1272,ATGLK2,NA,"GLK2--GOLDEN2-like 2,   GPRI2--GBF'S PRO-RICH REGION-INTERACTING FACTOR 2"
AT4G29940,7,7/920,266/31393,0.6654066356919459,0.8944107263087885,1,0.17380024066580677,1273,PRHA,pathogenesis related homeodomain protein  A,NA
AT2G32370,22,22/920,809/31393,0.6705201056735037,0.924110850042006,1,0.17499837922797487,1274,HDG3,homeodomain GLABROUS 3,NA
AT1G02030,1,1/920,38/31393,0.6772717162136274,0.8951002499834131,1,0.17662183971845574,1275,NA,NA,NA
AT1G06170,16,16/920,600/31393,0.6848333208869919,0.9058391883293749,1,0.17845382382047395,1276,bHLH089,Basic Helix Loop Helix Protein 89,NA
AT4G01460,23,23/920,852/31393,0.6862720843542894,0.9168925919252073,1,0.17868869854957026,1277,NA,NA,NA
AT1G26610,17,17/920,638/31393,0.6895184201340399,0.904990467002212,1,0.17939348567650099,1278,NA,NA,NA
AT3G59580,19,19/920,711/31393,0.6916852717655417,0.9075340565793982,1,0.17981653859424754,1279,NLP9,NIN-like protein 9,NA
AT4G12240,1,1/920,40/31393,0.6959327742398556,0.8491428989917328,1,0.18063828839559093,1280.5,NA,NA,NA
AT3G05690,1,1/920,40/31393,0.6959327742398556,0.8491428989917328,1,0.18063828839559093,1280.5,ATHAP2B,HEME ACTIVATOR PROTEIN (YEAST) HOMOLOG 2B,"AtNF-YA2--NA,   HAP2B--HEME ACTIVATOR PROTEIN (YEAST) HOMOLOG 2B,   NF-YA2--nuclear factor Y, subunit A2,   UNE8--UNFERTILIZED EMBRYO SAC 8"
AT3G66656,13,13/920,496/31393,0.6973985460789511,0.8899520442044035,1,0.18075426034656633,1282,AGL91,AGAMOUS-like 91,NA
AT2G12900,3,3/920,122/31393,0.6975951553231222,0.8344933160865977,1,0.18075426034656633,1283,bZIP33,basic leucine-zipper 33,NA
AT2G41940,32,32/920,1179/31393,0.698010436947342,0.921354971883115,1,0.18075426034656633,1284,ZFP8,zinc finger protein 8,NA
AT5G50470,9,9/920,350/31393,0.7003032288425439,0.8729696759964639,1,0.1812068666071174,1285,NF-YC7,"nuclear factor Y, subunit C7",NA
AT3G62670,2,2/920,84/31393,0.7097138491068162,0.8074594769239173,1,0.18349910950856638,1286,ARR20,response regulator 20,"MEE41--maternal effect embryo arrest 41,   RR20--response regulator 20"
AT1G34790,6,6/920,243/31393,0.7194210475323071,0.8374963055070798,1,0.1858644120470024,1287,TT1,transparent testa 1,WIP1--WIP domain protein 1
AT2G28920,5,5/920,205/31393,0.7208339341269567,0.8271349283591736,1,0.18607700667540938,1288,NA,NA,NA
AT5G16540,30,30/920,1121/31393,0.7215921662265644,0.907796424050435,1,0.18607700667540938,1289,ZFN3,zinc finger nuclease 3,NA
AT1G63040,1,1/920,43/31393,0.7219228228910621,0.7884132944015467,1,0.18607700667540938,1290,NA,NA,NA
AT1G76900,1,1/920,44/31393,0.7300833014537487,0.7700531319297018,1,0.1880346225665154,1291,AtTLP1,tubby like protein 1,TLP1--tubby like protein 1
AT3G20640,1,1/920,45/31393,0.7380045545292073,0.7525275027265766,1,0.18992764270972243,1292,NA,NA,NA
AT1G60350,8,8/920,325/31393,0.7390807864600744,0.8344713458696493,1,0.1900575108259665,1293,anac024,NAC domain containing protein 24,NAC024--NAC domain containing protein 24
AT4G21750,27,27/920,1025/31393,0.7424092454960077,0.892968832103653,1,0.19063738351161993,1294,ATML1,MERISTEM LAYER 1,NA
AT1G50680,9,9/920,364/31393,0.7424824410452566,0.8381536598779139,1,0.19063738351161993,1295,NA,NA,NA
AT1G61110,33,33/920,1242/31393,0.7438790464760541,0.9005299735028413,1,0.19077509717202437,1296,anac025,NAC domain containing protein 25,"NAC025--NAC domain containing protein 25,   NAC25--NA"
