gene_id,withPeakN,sumRP,RP_rank,log2FoldChange,padj,diff_rank,rankProduct,rankOf_rankProduct,gene_category,symbol,fullname,Second
AT4G08875,1,0.026995503862598202,7326,0,NA,11644,85303944,10548,static,LURE1.8,NA,NA
AT1G21280,1,0.026790521540993765,7337,0,NA,11644,85432028,10549,static,NA,NA,NA
AT1G11090,1,0.02678995678981473,7338,0,NA,11644,85443672,10550,static,MAGL1,NA,NA
AT3G02455,3,0.026761027380941247,7342,-0.006286037532662631,NA,11644,85490248,10551,static,NA,NA,NA
AT3G07375,3,0.026757457751196426,7344,0,NA,11644,85513536,10552,static,NA,NA,NA
AT2G09395,2,0.02667962666032593,7347,0,NA,11644,85548468,10553,static,NA,NA,NA
AT3G02905,2,0.02659185481489185,7348,0,NA,11644,85560112,10554,static,NA,NA,NA
AT3G44980,2,0.026532346521127688,7352,-0.011154612479604196,NA,11644,85606688,10555,static,NA,NA,NA
AT1G09757,1,0.026529744966566553,7353,0,NA,11644,85618332,10556,static,NA,NA,NA
AT1G76190,1,0.02652675196377467,7354,0.017344059355599187,NA,11644,85629976,10557,static,SAUR56,SMALL AUXIN UPREGULATED RNA 56,NA
AT5G56369,1,0.026513254298411778,7355,-0.004747481463782113,NA,11644,85641620,10558,static,NA,NA,NA
AT4G02317,2,0.026483031559911573,7359,0,NA,11644,85688196,10559,static,NA,NA,NA
AT4G03292,1,0.02639183071288522,7361,-0.008997692788399524,NA,11644,85711484,10560,static,NA,NA,NA
AT2G40955,2,0.026348312253346846,7364,0.027885737295341818,NA,11644,85746416,10561,static,NA,NA,NA
AT2G41910,3,0.02629117795961818,7366,0.001582125815176746,NA,11644,85769704,10562,static,NA,NA,NA
AT5G49490,2,0.026284932211636167,7367,-0.004747481463782113,NA,11644,85781348,10563,static,AGL83,AGAMOUS-like 83,NA
AT1G04003,3,0.026266171826101498,7369,0,NA,11644,85804636,10564,static,NA,NA,NA
AT1G27671,2,0.026159548100790728,7378,0,NA,11644,85909432,10565,static,NA,NA,NA
AT3G49925,3,0.026153313160670624,7379,0,NA,11644,85921076,10566,static,NA,NA,NA
AT5G38035,1,0.025864287611119884,7394,0.018477181142419686,NA,11644,86095736,10567,static,NA,NA,NA
AT5G59305,1,0.025803508873173234,7398,0.013981930508643168,NA,11644,86142312,10568,static,NA,NA,NA
AT4G18725,2,0.025781058312703317,7401,0,NA,11644,86177244,10569,static,NA,NA,NA
AT5G39775,1,0.0257379522785584,7404,0.013981930508643168,NA,11644,86212176,10570,static,NA,NA,NA
AT1G60580,1,0.025719707685240623,7405,0,NA,11644,86223820,10571,static,NA,NA,NA
AT5G59895,1,0.02571241115674484,7406,0,NA,11644,86235464,10572,static,NA,NA,NA
AT2G35970,3,0.025609358534325968,7411,-0.0033393304642708403,NA,11644,86293684,10573,static,NA,NA,NA
AT3G01505,1,0.02558460607234102,7413,0,NA,11644,86316972,10574,static,NA,NA,NA
AT1G54600,1,0.025430775594024024,7416,-0.021007052743668805,NA,11644,86351904,10575,static,NA,NA,NA
AT2G31981,1,0.02529911120485726,7424,0,NA,11644,86445056,10576,static,NA,NA,NA
AT2G22345,1,0.02525124488089488,7426,0,NA,11644,86468344,10577,static,NA,NA,NA
AT5G00905,3,0.025211648515189332,7432,0,NA,11644,86538208,10578,static,NA,NA,NA
AT3G07835,2,0.025160080185217197,7433,0,NA,11644,86549852,10579,static,NA,NA,NA
AT2G38900,3,0.025154257411795954,7435,-0.030389726324275616,NA,11644,86573140,10580,static,NA,NA,NA
AT5G02915,4,0.02510051618924138,7441,0,NA,11644,86643004,10581,static,NA,NA,NA
AT4G06285,1,0.025094467516144994,7442,0,NA,11644,86654648,10582,static,NA,NA,NA
AT5G22791,1,0.02493703987559847,7446,0.018649305865227974,NA,11644,86701224,10583,static,NA,NA,NA
AT2G16592,1,0.024773149135774445,7455,0,NA,11644,86806020,10584,static,NA,NA,NA
AT5G19640,1,0.024605041070056496,7461,-0.006831101157756571,NA,11644,86875884,10585,static,NA,NA,NA
AT3G42653,1,0.024536687153905126,7465,0.002877543273827935,NA,11644,86922460,10586,static,NA,NA,NA
AT5G06975,1,0.024517298864036238,7466,0,NA,11644,86934104,10587,static,NA,NA,NA
AT1G08327,1,0.024450674191944508,7469,0,NA,11644,86969036,10588,static,NA,NA,NA
AT2G21727,1,0.02438466865041312,7475,0,NA,11644,87038900,10589,static,NA,NA,NA
AT1G31163,1,0.02434780417720653,7477,-0.005725067148139648,NA,11644,87062188,10590,static,NA,NA,NA
AT1G21490,1,0.024316911672492822,7479,0,NA,11644,87085476,10591,static,NA,NA,NA
AT3G55254,3,0.024200050497825157,7482,0,NA,11644,87120408,10592,static,NA,NA,NA
AT5G16580,2,0.02411605097182102,7486,-8.007943513306436e-4,NA,11644,87166984,10593,static,BGLU2,beta glucosidase 2,NA
AT1G61910,2,0.02408483755266744,7490,0,NA,11644,87213560,10594,static,NA,NA,NA
AT5G03695,2,0.024060297149802616,7492,0,NA,11644,87236848,10595,static,NA,NA,NA
AT2G31700,2,0.024059090832147675,7493,0.0365587300400411,NA,11644,87248492,10596,static,NA,NA,NA
AT1G03570,1,0.023971788833123765,7496,0,NA,11644,87283424,10597,static,NA,NA,NA
AT2G23148,2,0.023875997423564055,7499,0,NA,11644,87318356,10598,static,NA,NA,NA
AT4G06395,2,0.023675614016172665,7512,0.0015558206432089248,NA,11644,87469728,10599,static,NA,NA,NA
AT1G58010,1,0.023518141700835583,7517,0.020309726304877877,NA,11644,87527948,10600,static,NA,NA,NA
AT1G57520,1,0.02348955808553234,7518,0,NA,11644,87539592,10601,static,NA,NA,NA
AT5G62080,1,0.02348655213117047,7519,-0.019360911472653976,NA,11644,87551236,10602,static,NA,NA,NA
AT4G16550,4,0.023466237182485052,7521,-0.01861491387552787,NA,11644,87574524,10603,static,NA,NA,NA
AT2G08780,1,0.023314064804769805,7535,0,NA,11644,87737540,10604,static,NA,NA,NA
AT4G02555,1,0.02325540153512378,7542,-0.018560279637554397,NA,11644,87819048,10605,static,NA,NA,NA
AT1G13485,2,0.023177469167788876,7544,0,NA,11644,87842336,10606,static,NA,NA,NA
AT1G06233,1,0.023165476580066482,7546,0,NA,11644,87865624,10607,static,HID2,HIDDEN TREASURE 2,NA
AT5G54820,2,0.023163929466678345,7547,-0.005725067148139648,NA,11644,87877268,10608,static,NA,NA,NA
AT3G03930,1,0.023053691267719275,7550,0.02982245879105563,NA,11644,87912200,10609,static,NA,NA,NA
AT2G25687,1,0.02301463781813406,7552,0.009260669137909691,NA,11644,87935488,10610,static,NA,NA,NA
AT3G01525,1,0.023008214545642672,7553,0,NA,11644,87947132,10611,static,NA,NA,NA
AT2G23660,1,0.02298409151769608,7557,0.009973064494272144,NA,11644,87993708,10612,static,LBD10,LOB domain-containing protein 10,NA
AT2G09770,1,0.02293971369025855,7564,0,NA,11644,88075216,10613,static,NA,NA,NA
AT3G49520,1,0.022900768905719356,7565,-0.006509759620654011,NA,11644,88086860,10614,static,NA,NA,NA
AT3G09155,3,0.022892378626633528,7566,0,NA,11644,88098504,10615,static,NA,NA,NA
AT4G08873,1,0.022858316350519516,7569,0.013981930508643168,NA,11644,88133436,10616,static,NA,NA,NA
AT3G43123,1,0.02285829639742762,7570,0.007903081576911787,NA,11644,88145080,10617,static,NA,NA,NA
AT4G11310,1,0.022841710291549563,7571,0.006673901370173151,NA,11644,88156724,10618,static,AtCP1,NA,CP1--cysteine protease 1
AT5G52490,2,0.022793664969892723,7574,-0.01135816085335099,NA,11644,88191656,10619,static,NA,NA,NA
AT1G63835,2,0.022688466101964892,7585,-0.023611601952318057,NA,11644,88319740,10620,static,NA,NA,NA
AT5G52260,1,0.022687394656873854,7586,-0.00946934175785773,NA,11644,88331384,10621,static,AtMYB19,myb domain protein 19,MYB19--myb domain protein 19
AT3G50301,2,0.022629659689426276,7591,0.007903081576911787,NA,11644,88389604,10622,static,NA,NA,NA
AT2G03230,1,0.022614282150343952,7592,0,NA,11644,88401248,10623,static,NA,NA,NA
AT4G08575,3,0.022514648259175967,7597,0,NA,11644,88459468,10624,static,NA,NA,NA
AT5G11400,1,0.02239516814033769,7601,0.059781641618416335,NA,11644,88506044,10625,static,NA,NA,NA
AT3G04095,1,0.022375283349429738,7603,0,NA,11644,88529332,10626,static,NA,NA,NA
AT3G29577,1,0.022366687755387634,7604,0,NA,11644,88540976,10627,static,NA,NA,NA
AT5G41440,1,0.022356093805689328,7606,0,NA,11644,88564264,10628,static,NA,NA,NA
AT5G10000,1,0.0223153227240395,7609,-0.03236993150835697,NA,11644,88599196,10629,static,ATFD4,ferredoxin 4,FD4--ferredoxin 4
AT5G54043,1,0.022261715964478127,7613,0,NA,11644,88645772,10630,static,NA,NA,NA
AT3G53140,1,0.022246857430934748,7615,0,NA,11644,88669060,10631,static,NANMT,nicotinate N-methyltransferase,NA
AT1G05843,1,0.022123253155263624,7621,0.013170697542015462,NA,11644,88738924,10632,static,NA,NA,NA
AT1G27710,3,0.02211244889613661,7622,0.007903081576911787,NA,11644,88750568,10633,static,NA,NA,NA
AT4G07220,2,0.021911665627382358,7629,0,NA,11644,88832076,10634,static,NA,NA,NA
AT2G27375,1,0.021811127200143814,7636,0,NA,11644,88913584,10635,static,NA,NA,NA
AT3G23715,2,0.021782726807571956,7641,0.013981930508643168,NA,11644,88971804,10636,static,SCRL13,SCR-like 13,NA
AT5G38130,1,0.021618299730413428,7649,0.013981930508643168,NA,11644,89064956,10637,static,NA,NA,NA
AT1G09387,1,0.02159952801636433,7650,0,NA,11644,89076600,10638,static,NA,NA,NA
AT1G80320,3,0.021560233823710282,7654,0,NA,11644,89123176,10639,static,NA,NA,NA
AT3G07385,3,0.02152684270195623,7658,0,NA,11644,89169752,10640,static,NA,NA,NA
AT5G08115,1,0.021372173356942206,7668,0,NA,11644,89286192,10641,static,U5-11,NA,NA
AT3G61172,4,0.02136906740660465,7669,-0.004747481463782113,NA,11644,89297836,10642,static,LCR8,low-molecular-weight cysteine-rich 8,NA
AT3G14250,2,0.021344542762316523,7671,-0.017865524996197212,NA,11644,89321124,10643,static,NA,NA,NA
AT3G45275,3,0.021344089268452163,7672,0,NA,11644,89332768,10644,static,NA,NA,NA
AT1G75785,1,0.021257568930201778,7676,0,NA,11644,89379344,10645,static,NA,NA,NA
AT3G05305,1,0.021234511670718933,7678,0,NA,11644,89402632,10646,static,NA,NA,NA
AT1G53325,1,0.02115208052290484,7683,0,NA,11644,89460852,10647,static,NA,NA,NA
AT4G04205,1,0.021090098747660723,7690,-0.010372881918810264,NA,11644,89542360,10648,static,NA,NA,NA
AT4G08285,3,0.021076474090389832,7693,0,NA,11644,89577292,10649,static,NA,NA,NA
AT1G06237,1,0.02105227817306511,7696,0,NA,11644,89612224,10650,static,NA,NA,NA
AT5G54320,2,0.021047105267767208,7698,0.12307658113699839,NA,11644,89635512,10651,static,AtDOB8,DUF295 Organellar B 8,NA
AT1G06073,1,0.020818433020070914,7712,-0.006787215418377232,NA,11644,89798528,10652,static,NA,NA,NA
AT2G09530,1,0.020773286465288927,7714,-0.0012701976582927793,NA,11644,89821816,10653,static,NA,NA,NA
AT1G18130,1,0.020678127036104284,7726,0.007903081576911787,NA,11644,89961544,10654,static,NA,NA,NA
AT2G16490,1,0.02066225163534526,7727,0,NA,11644,89973188,10655,static,NA,NA,NA
AT1G04103,2,0.020634876612998586,7732,0.007903081576911787,NA,11644,90031408,10656,static,NA,NA,NA
AT4G09875,1,0.020615900580781568,7734,0.007903081576911787,NA,11644,90054696,10657,static,NA,NA,NA
AT1G07873,1,0.020598767220042707,7735,0,NA,11644,90066340,10658,static,NA,NA,NA
AT4G07225,2,0.020576401459054452,7739,0,NA,11644,90112916,10659,static,NA,NA,NA
AT4G05605,1,0.020524025656723725,7742,0,NA,11644,90147848,10660,static,NA,NA,NA
AT3G07395,2,0.020520505069435792,7744,0,NA,11644,90171136,10661,static,NA,NA,NA
AT4G07305,2,0.020496464484932773,7745,0,NA,11644,90182780,10662,static,NA,NA,NA
AT3G27980,2,0.020491299197080457,7747,0,NA,11644,90206068,10663,static,NA,NA,NA
AT3G59590,1,0.020486686207761295,7748,0.007903081576911787,NA,11644,90217712,10664,static,NA,NA,NA
AT1G78030,1,0.02048541833254865,7749,-0.019833767328024346,NA,11644,90229356,10665,static,NA,NA,NA
AT3G61177,3,0.020473538641607014,7751,0,NA,11644,90252644,10666,static,LCR53,low-molecular-weight cysteine-rich 53,NA
AT3G07765,1,0.020414817064385426,7754,-0.004747481463782114,NA,11644,90287576,10667,static,NA,NA,NA
AT5G28765,2,0.02038448019423792,7756,0,NA,11644,90310864,10668,static,NA,NA,NA
AT2G17460,1,0.02025851154720236,7762,0.00896137493931152,NA,11644,90380728,10669,static,NA,NA,NA
AT2G16840,1,0.020114691245051546,7772,0,NA,11644,90497168,10670,static,NA,NA,NA
AT1G34690,1,0.020059679337972494,7778,0,NA,11644,90567032,10671,static,NA,NA,NA
AT5G64820,1,0.01991579649991804,7784,-0.005139901455801381,NA,11644,90636896,10672,static,NA,NA,NA
AT5G07735,1,0.01983416515726281,7793,0.011383791425913605,NA,11644,90741692,10673,static,NA,NA,NA
AT5G46300,2,0.01977484771233475,7796,0.007903081576911788,NA,11644,90776624,10674,static,NA,NA,NA
AT3G07025,2,0.019708235426666724,7799,0,NA,11644,90811556,10675,static,NA,NA,NA
AT5G66890,2,0.01967099125267859,7800,-0.0051273567700879435,NA,11644,90823200,10676,static,NRG1.3,N REQUIREMENT GENE 1.3,NA
AT4G06235,2,0.01944969653641578,7813,0.002436734852693252,NA,11644,90974572,10677,static,NA,NA,NA
AT5G06845,1,0.019447641567071485,7814,-0.03251956643821775,NA,11644,90986216,10678,static,NA,NA,NA
AT1G07523,2,0.01938703673623996,7819,-0.004747481463782114,NA,11644,91044436,10679,static,NA,NA,NA
AT4G03785,1,0.01932477874776512,7824,0,NA,11644,91102656,10680,static,NA,NA,NA
AT1G55546,1,0.019265184909414118,7829,0.0030328552162534918,NA,11644,91160876,10681,static,NA,NA,NA
AT3G45150,1,0.019265015546789273,7830,-0.025810837606428993,NA,11644,91172520,10682,static,TCP16,TCP domain protein 16,NA
AT5G53487,2,0.019255307092371377,7831,0,NA,11644,91184164,10683,static,NA,NA,NA
AT1G06243,1,0.019238233893524845,7833,0,NA,11644,91207452,10684,static,NA,NA,NA
AT4G06250,2,0.01914208056454654,7838,0.001582125815176746,NA,11644,91265672,10685,static,NA,NA,NA
AT2G04325,2,0.019066960101062614,7843,0.02654877323978744,NA,11644,91323892,10686,static,NA,NA,NA
AT5G35405,2,0.0189707491445444,7850,0,NA,11644,91405400,10687,static,NA,NA,NA
AT3G07495,1,0.018966567627614346,7851,0.022312432021192423,NA,11644,91417044,10688,static,NA,NA,NA
AT1G03997,1,0.018955808980465387,7855,0,NA,11644,91463620,10689,static,NA,NA,NA
AT4G16465,1,0.01889186296743036,7859,0,NA,11644,91510196,10690,static,NA,NA,NA
AT1G61566,1,0.01887067754625651,7860,-0.004747481463782113,NA,11644,91521840,10691,static,RALFL9,ralf-like 9,NA
AT4G37895,1,0.018777552111205003,7864,-0.004747481463782114,NA,11644,91568416,10692,static,NA,NA,NA
AT4G17850,2,0.018741750711050737,7865,0,NA,11644,91580060,10693,static,NA,NA,NA
AT1G07927,1,0.018669891091173445,7874,0,NA,11644,91684856,10694,static,NA,NA,NA
AT1G57510,1,0.018609245608602797,7880,0,NA,11644,91754720,10695,static,NA,NA,NA
AT2G46765,2,0.018556782917729754,7886,0,NA,11644,91824584,10696,static,NA,NA,NA
AT5G08955,1,0.018545338712829967,7887,0,NA,11644,91836228,10697,static,NA,NA,NA
AT2G09945,3,0.018473924245187838,7892,0,NA,11644,91894448,10698,static,NA,NA,NA
AT2G09510,2,0.01847268961533726,7893,-0.011783811190071559,NA,11644,91906092,10699,static,NA,NA,NA
AT3G25630,1,0.018460784664191824,7895,0,NA,11644,91929380,10700,static,NA,NA,NA
AT5G09185,3,0.01841823611029415,7898,0,NA,11644,91964312,10701,static,NA,NA,NA
AT2G40995,2,0.01841778687470954,7899,0,NA,11644,91975956,10702,static,NA,NA,NA
AT2G20784,2,0.018219065804743282,7910,0,NA,11644,92104040,10703,static,NA,NA,NA
AT3G09895,1,0.018113914198235128,7914,0,NA,11644,92150616,10704,static,NA,NA,NA
AT4G06090,2,0.01811387534120746,7915,0,NA,11644,92162260,10705,static,NA,NA,NA
AT1G06227,1,0.01798727153898715,7922,0.012826558111916731,NA,11644,92243768,10706,static,NA,NA,NA
AT2G47280,5,0.017846176657524495,7929,0,NA,11644,92325276,10707,static,NA,NA,NA
AT2G09660,1,0.01783112588934631,7932,0,NA,11644,92360208,10708,static,NA,NA,NA
AT2G35965,3,0.017772801592152134,7939,0.010934027581564172,NA,11644,92441716,10709,static,NA,NA,NA
AT3G58877,2,0.017714059342480517,7944,0,NA,11644,92499936,10710,static,NA,NA,NA
AT3G02475,2,0.01768568174210756,7951,0,NA,11644,92581444,10711,static,NA,NA,NA
AT1G35365,1,0.017680664258682772,7953,0,NA,11644,92604732,10712,static,NA,NA,NA
AT2G07965,1,0.017678531277568355,7954,0,NA,11644,92616376,10713,static,NA,NA,NA
AT4G06985,1,0.017638120587216522,7958,0,NA,11644,92662952,10714,static,NA,NA,NA
AT5G02215,1,0.017561574307033957,7965,0,NA,11644,92744460,10715,static,NA,NA,NA
AT3G09635,2,0.017557939670416488,7966,0,NA,11644,92756104,10716,static,NA,NA,NA
AT3G02835,1,0.017483104490332437,7972,0,NA,11644,92825968,10717,static,NA,NA,NA
AT1G18420,4,0.01744860311595272,7974,0,NA,11644,92849256,10718,static,ALMT3,aluminum-activated malate transporter 3,NA
AT3G07785,1,0.017432318505662823,7976,0,NA,11644,92872544,10719,static,NA,NA,NA
AT5G56061,1,0.017323711371706463,7983,0,NA,11644,92954052,10720,static,NA,NA,NA
AT3G15830,1,0.017309702182134505,7984,0.002764905196374211,NA,11644,92965696,10721,static,NA,NA,NA
AT1G60913,3,0.017308630125449177,7985,-0.004747481463782113,NA,11644,92977340,10722,static,NA,NA,NA
AT3G08250,1,0.0172121529333365,7993,0,NA,11644,93070492,10723,static,NA,NA,NA
AT4G06245,2,0.017180209697362975,7996,0,NA,11644,93105424,10724,static,NA,NA,NA
AT4G19038,2,0.01713211566740728,7998,-0.01135816085335099,NA,11644,93128712,10725,static,LCR15,low-molecular-weight cysteine-rich 15,NA
AT4G04465,1,0.017101127286804792,8000,-0.002369019003566345,NA,11644,93152000,10726,static,NA,NA,NA
AT4G35731,1,0.017082281032857197,8002,0.014798234218984936,NA,11644,93175288,10727,static,NA,NA,NA
AT2G25185,1,0.017045881972193224,8007,0,NA,11644,93233508,10728,static,NA,NA,NA
AT2G15815,2,0.01704324461823565,8008,-0.010157842864089377,NA,11644,93245152,10729,static,NA,NA,NA
AT5G37473,1,0.016970160704678446,8011,0,NA,11644,93280084,10730,static,NA,NA,NA
AT5G11975,1,0.01693126078332102,8015,0,NA,11644,93326660,10731,static,NA,NA,NA
AT4G21000,1,0.01693034303423164,8016,0.007903081576911787,NA,11644,93338304,10732,static,ACA6,alpha carbonic anhydrase 6,ATACA6--A. THALIANA ALPHA CARBONIC ANHYDRASE 6
AT4G13266,2,0.016854254252482166,8020,0.014983560250336972,NA,11644,93384880,10733,static,NA,NA,NA
AT1G75470,1,0.016852333872717673,8021,0.02606930220728731,NA,11644,93396524,10734,static,ATPUP15,purine permease 15,PUP15--purine permease 15
AT3G28899,3,0.016697123930360862,8032,0,NA,11644,93524608,10735,static,NA,NA,NA
AT2G40440,1,0.01668698711037108,8033,-0.01135816085335099,NA,11644,93536252,10736,static,NA,NA,NA
AT3G05095,1,0.01661153077755769,8037,-0.004747481463782113,NA,11644,93582828,10737,static,NA,NA,NA
AT2G09760,1,0.016576552235107418,8040,0.0015433637940705063,NA,11644,93617760,10738,static,NA,NA,NA
AT3G43251,4,0.016576243672218927,8041,0,NA,11644,93629404,10739,static,NA,NA,NA
AT2G23490,1,0.016566850070667462,8043,0,NA,11644,93652692,10740,static,NA,NA,NA
AT2G06655,1,0.01655190738825199,8048,0,NA,11644,93710912,10741,static,NA,NA,NA
AT2G22350,1,0.01644164346276502,8052,-0.004747481463782113,NA,11644,93757488,10742,static,NA,NA,NA
AT1G06017,3,0.01632169643295782,8066,-0.014816314441455952,NA,11644,93920504,10743,static,NA,NA,NA
AT1G02067,2,0.016262002877036552,8072,0,NA,11644,93990368,10744,static,NA,NA,NA
AT3G54065,1,0.016202332196749804,8080,-0.004399891385333289,NA,11644,94083520,10745,static,NA,NA,NA
AT1G09377,1,0.016166589861188418,8084,0.007903081576911787,NA,11644,94130096,10746,static,NA,NA,NA
AT1G06253,1,0.016032243915248108,8094,0,NA,11644,94246536,10747,static,NA,NA,NA
AT1G09143,2,0.016006944330615742,8097,0,NA,11644,94281468,10748,static,U5-3,NA,NA
AT1G62160,1,0.015987359631330755,8100,0.011370827881797652,NA,11644,94316400,10749,static,NA,NA,NA
AT3G24513,2,0.0159635315501308,8104,-0.010157842864089377,NA,11644,94362976,10750,static,NA,NA,NA
AT4G03295,1,0.015867682427185472,8113,0.007903081576911787,NA,11644,94467772,10751,static,NA,NA,NA
AT1G14950,2,0.01585860328768602,8114,0.0015619391917712803,NA,11644,94479416,10752,static,NA,NA,NA
AT1G07013,2,0.01580154994318602,8120,0,NA,11644,94549280,10753,static,NA,NA,NA
AT3G23720,2,0.0157782639558786,8124,0.007903081576911787,NA,11644,94595856,10754,static,NA,NA,NA
AT1G05813,1,0.015711403493072245,8129,-0.006787215418377232,NA,11644,94654076,10755,static,NA,NA,NA
AT5G11425,1,0.01565026946771922,8138,0,NA,11644,94758872,10756,static,NA,NA,NA
AT4G00925,1,0.015642291743879252,8139,0,NA,11644,94770516,10757,static,NA,NA,NA
AT2G23142,2,0.015596741191705461,8144,0,NA,11644,94828736,10758,static,NA,NA,NA
AT5G25750,1,0.01551349177831508,8153,0,NA,11644,94933532,10759,static,NA,NA,NA
AT1G22720,1,0.015475856261334726,8158,-0.004399891385333289,NA,11644,94991752,10760,static,NA,NA,NA
AT4G04030,1,0.015358886802338712,8167,0.003639130487029593,NA,11644,95096548,10761,static,ATOFP9,ARABIDOPSIS THALIANA OVATE FAMILY PROTEIN 9,OFP9--ovate family protein 9
AT3G46300,3,0.015350105570969596,8168,-0.004747481463782114,NA,11644,95108192,10762,static,NA,NA,NA
AT4G05095,1,0.015315480709425776,8171,0.007903081576911787,NA,11644,95143124,10763,static,NA,NA,NA
AT3G03325,1,0.015279154358089204,8173,0.033229639803341676,NA,11644,95166412,10764,static,NA,NA,NA
AT5G08980,1,0.015245448957215448,8178,0,NA,11644,95224632,10765,static,NA,NA,NA
AT3G14463,1,0.015199753500855303,8183,0,NA,11644,95282852,10766,static,NA,NA,NA
AT4G06240,2,0.015049834747389858,8198,0,NA,11644,95457512,10767,static,NA,NA,NA
AT1G05903,1,0.015044790894757364,8199,0,NA,11644,95469156,10768,static,NA,NA,NA
AT1G53870,1,0.014973008403511966,8205,0,NA,11644,95539020,10769,static,NA,NA,NA
AT5G03845,1,0.014959207669657082,8207,0,NA,11644,95562308,10770,static,NA,NA,NA
AT2G37730,1,0.014951252818726238,8209,-0.00238689991770475,NA,11644,95585596,10771,static,NA,NA,NA
AT5G54210,1,0.01494920265039049,8210,0,NA,11644,95597240,10772,static,NA,NA,NA
